STATUS | wrapper  | 2013/11/12 12:21:53 | --> Wrapper Started as Console
INFO   | jvm 1    | 2013/11/12 12:21:58 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.w3.org/ns/dcat#Distribution [.\data\wiki\http%3A%2F%2Fwww.w3.org%2Fns%2Fdcat%23Distribution\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:21:59 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://xmlns.com/foaf/0.1/Organization [.\data\wiki\http%3A%2F%2Fxmlns.com%2Ffoaf%2F0.1%2FOrganization\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:21:59 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://xmlns.com/foaf/0.1/Project [.\data\wiki\http%3A%2F%2Fxmlns.com%2Ffoaf%2F0.1%2FProject\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:21:59 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of Template:http://twitter.com/TwitterUser [.\data\wiki\Template%3Ahttp%3A%2F%2Ftwitter.com%2FTwitterUser\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:21:59 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of Template:http://www.fluidops.com/Context [.\data\wiki\Template%3Ahttp%3A%2F%2Fwww.fluidops.com%2FContext\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:21:59 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of Template:http://www.w3.org/1999/02/22-rdf-syntax-ns#Property [.\data\wiki\Template%3Ahttp%3A%2F%2Fwww.w3.org%2F1999%2F02%2F22-rdf-syntax-ns%23Property\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:21:59 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of Template:http://www.w3.org/2000/01/rdf-schema#Class [.\data\wiki\Template%3Ahttp%3A%2F%2Fwww.w3.org%2F2000%2F01%2Frdf-schema%23Class\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:21:59 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of Template:http://www.w3.org/2002/07/owl#AnnotationProperty [.\data\wiki\Template%3Ahttp%3A%2F%2Fwww.w3.org%2F2002%2F07%2Fowl%23AnnotationProperty\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:21:59 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of Template:http://www.w3.org/2002/07/owl#Class [.\data\wiki\Template%3Ahttp%3A%2F%2Fwww.w3.org%2F2002%2F07%2Fowl%23Class\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:21:59 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of Template:http://www.w3.org/2002/07/owl#DatatypeProperty [.\data\wiki\Template%3Ahttp%3A%2F%2Fwww.w3.org%2F2002%2F07%2Fowl%23DatatypeProperty\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:21:59 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of Template:http://www.w3.org/2002/07/owl#ObjectProperty [.\data\wiki\Template%3Ahttp%3A%2F%2Fwww.w3.org%2F2002%2F07%2Fowl%23ObjectProperty\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:21:59 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of Template:http://www.w3.org/2002/07/owl#Ontology [.\data\wiki\Template%3Ahttp%3A%2F%2Fwww.w3.org%2F2002%2F07%2Fowl%23Ontology\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:21:59 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of Template:http://www.w3.org/ns/dcat#Dataset [.\data\wiki\Template%3Ahttp%3A%2F%2Fwww.w3.org%2Fns%2Fdcat%23Dataset\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:21:59 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of Template:http://www.w3.org/ns/dcat#Distribution [.\data\wiki\Template%3Ahttp%3A%2F%2Fwww.w3.org%2Fns%2Fdcat%23Distribution\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:21:59 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of Template:http://xmlns.com/foaf/0.1/Document [.\data\wiki\Template%3Ahttp%3A%2F%2Fxmlns.com%2Ffoaf%2F0.1%2FDocument\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:21:59 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of Template:http://xmlns.com/foaf/0.1/Organization [.\data\wiki\Template%3Ahttp%3A%2F%2Fxmlns.com%2Ffoaf%2F0.1%2FOrganization\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:21:59 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of Template:http://xmlns.com/foaf/0.1/Project [.\data\wiki\Template%3Ahttp%3A%2F%2Fxmlns.com%2Ffoaf%2F0.1%2FProject\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:21:59 |  INFO [serviceMain] (WikiStorageBulkServiceImpl.java:313) - bootstrap all wiki pages from folder: .\data\wikiBootstrapHELP
INFO   | jvm 1    | 2013/11/12 12:21:59 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/ActionableResult [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FActionableResult\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:00 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/Admin [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FAdmin\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:00 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/AdvancedWidgetConfiguration [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FAdvancedWidgetConfiguration\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:00 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/AdvancedWikiSyntax [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FAdvancedWikiSyntax\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:00 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/APIExtensions [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FAPIExtensions\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:00 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/Authoring [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FAuthoring\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:00 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/BackupDatabase [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FBackupDatabase\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:00 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/BarChart [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FBarChart\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:00 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/BAR_CLUSTERED-settings [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FBAR_CLUSTERED-settings\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:00 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/BAR_HORIZONTAL-settings [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FBAR_HORIZONTAL-settings\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:00 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/BAR_VERTICAL-settings [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FBAR_VERTICAL-settings\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:00 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/BuildingSolutions [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FBuildingSolutions\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:00 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/Cache [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FCache\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:00 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/CEvsEE [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FCEvsEE\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:00 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/Chart [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FChart\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:00 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/CkanProvider [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FCkanProvider\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:00 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/CLI [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FCLI\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:00 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/CodeExecution [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FCodeExecution\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:00 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/Configuration [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FConfiguration\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:01 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/ConfigurationForm [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FConfigurationForm\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:01 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/Constraints [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FConstraints\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:01 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/ContentOverview [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FContentOverview\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:01 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/DataInput [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FDataInput\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:01 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/DataIntegration [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FDataIntegration\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:01 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/ExampleData [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FExampleData\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:01 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/FedX [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FFedX\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:01 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/GettingStarted [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FGettingStarted\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:01 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/GMap [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FGMap\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:01 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/GraphWidget [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FGraphWidget\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:01 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/Heatmap [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FHeatmap\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:01 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/Help [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FHelp\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:01 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/HelpSearchWidget [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FHelpSearchWidget\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:01 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/HistoricalData [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FHistoricalData\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:01 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/HistoricalDataProvider [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FHistoricalDataProvider\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:01 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/IFrame [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FIFrame\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:01 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/Image [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FImage\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:01 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/Installation [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FInstallation\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:01 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/Introduction [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FIntroduction\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:02 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/KnowledgeManagement [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FKnowledgeManagement\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:02 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/LdapAllUserInfoProvider [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FLdapAllUserInfoProvider\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:02 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/LDAPProvider [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FLDAPProvider\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:02 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/LINE-settings [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FLINE-settings\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:02 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/LineChart [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FLineChart\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:02 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/MAP-settings [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FMAP-settings\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:02 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/NamespaceConfig [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FNamespaceConfig\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:02 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/NewInstance [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FNewInstance\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:02 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/News [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FNews\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:02 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/OpenRefine [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FOpenRefine\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:02 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/PieChart [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FPieChart\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:02 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/PIE_2D-settings [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FPIE_2D-settings\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:02 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/PivotWidget [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FPivotWidget\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:02 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/PlatformSDK [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FPlatformSDK\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:02 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/Providers [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FProviders\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:02 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/ProviderSDK [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FProviderSDK\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:03 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/QueryResult [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FQueryResult\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:03 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/RADAR-settings [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FRADAR-settings\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:03 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/RadarChart [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FRadarChart\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:03 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/RDFandSPARQL [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FRDFandSPARQL\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:03 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/RDFExport [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FRDFExport\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:03 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/RDFImport [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FRDFImport\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:03 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/RDFProvider [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FRDFProvider\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:03 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/RepositoryConfiguration [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FRepositoryConfiguration\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:03 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/RSS [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FRSS\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:03 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/ScriptProvider [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FScriptProvider\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:03 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/SDK-Bootstrap [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FSDK-Bootstrap\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:03 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/SDK-SystemConfiguration [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FSDK-SystemConfiguration\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:03 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/SDK-Workflows [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FSDK-Workflows\2010-01-01T00-00-00-000.wiki]
INFO   | jvm 1    | 2013/11/12 12:22:03 |  INFO [serviceMain] (WikiFileStorage.java:107) - Storing revision 2010-01-01T00-00-00-000 of http://www.fluidops.com/help/Search [.\data\wiki\http%3A%2F%2Fwww.fluidops.com%2Fhelp%2FSearch\2010-01-01T00-00-00-000.wiki]
